Unnamed: 0,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
505,1522895920_TCLA.A6R7.B1_Align,0,10.632290322580644,1.4898538566361734,15.023,6.4626917311832,405.16635580995916,8.560308274756581,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895920_TCLA.A6R7.B1_Align,TCLA,PROTON,I
506,1522894529_TCP.C6L7.B1_Align,0,9.39494642857143,4.751438545788677,12.489,5.733876858769448,2.03721202423255,6.857822764997198,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894529_TCP.C6L7.B1_Align,TCP,PROTON,I
507,1522895660_TCLA.A5R3.B1_Align,0,9.90083870967742,5.147629040372759,12.308,9.345885209128873,1.731443851138481,3.0346104614116034,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895660_TCLA.A5R3.B1_Align,TCLA,PROTON,I
508,1522895460_TCP.C6L7.B1_Align,0,27.39133333333333,2.5522285366585447,63.35,-67.43511583509819,205.11771124961012,130.7851170309362,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895460_TCP.C6L7.B1_Align,TCP,PROTON,I
509,1522895491_TCP.D6L7.B1_Align,0,3.901625,3.677715487017724,5.249,3.6397236435660423,3.154739146023142,1.6102474757151872,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895491_TCP.D6L7.B1_Align,TCP,PROTON,I
510,1522897258_TCP.C6R7.B2_Align,1,18.374419354838714,2.347096149124527,28.598000000000006,0.04958901731478811,36.4410595762879,28.548410982685205,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897258_TCP.C6R7.B2_Align,TCP,PROTON,I
511,1522897090_TCSG.6L7.B2_Align,1,3.169237288135593,3.0135906941861434,4.706,-8.376090457226677,0.11457394325131175,8.987834100099041,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897090_TCSG.6L7.B2_Align,TCSG,PROTON,I
512,1522897090_TCSG.6L7.B2_Align,0,3.169237288135593,2.9948727395638697,4.706,-8.376090457226677,0.11457394325131175,8.987834100099041,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897090_TCSG.6L7.B2_Align,TCSG,PROTON,I
513,1522894535_TCP.C6L7.B1_Align,1,7.861124999999999,3.6303661971571364,9.955,-2.6463469788859797,34.46884560859601,12.60134719844749,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894535_TCP.C6L7.B1_Align,TCP,PROTON,I
514,1522894892_TCSG.A5R3.B1_Align,1,0.6760645161290324,6.12756341252246,1.267,0.15180593187851954,2.505418323436442,1.120807593419636,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894892_TCSG.A5R3.B1_Align,TCSG,PROTON,I
515,1522894892_TCSG.A5R3.B1_Align,0,0.6760645161290324,4.798458748881225,1.267,0.15180593187851954,2.505418323436442,1.120807593419636,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894892_TCSG.A5R3.B1_Align,TCSG,PROTON,I
516,1522895430_TCP.6L3.B1_Align,1,0.9182456140350876,3.3377428032510004,1.81,-0.8228806016813459,0.18205492116116884,2.027384251797434,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895430_TCP.6L3.B1_Align,TCP,PROTON,I
517,1522895430_TCP.6L3.B1_Align,0,0.9182456140350876,4.133901637053992,1.81,-0.8228806016813459,0.18205492116116884,2.027384251797434,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895430_TCP.6L3.B1_Align,TCP,PROTON,I
518,1522895086_TCTPH.4L1.B1_Align,0,1.9681025641025636,1.228120733206987,5.43,-4.312072513442465,22.855257850732198,9.742072513442462,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895086_TCTPH.4L1.B1_Align,TCTPH,PROTON,I
519,1522897330_TCLA.B5L3.B2_Align,1,-1.0860000000000012,4.829421517830033,6.877999999999999,642.7744844838729,-9.231783962330859e-06,-637.1266212695564,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897330_TCLA.B5L3.B2_Align,TCLA,PROTON,I
520,1522896447_TCP.C6R7.B2_Align,1,8.62421875,5.123539153024809,11.222000000000001,8.614393693505145,2.436015490528631,2.6189211085416355,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896447_TCP.C6R7.B2_Align,TCP,PROTON,I
521,1522896447_TCP.C6R7.B2_Align,0,8.62421875,6.006085468955525,11.222000000000001,8.614393693505145,2.436015490528631,2.6189211085416355,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896447_TCP.C6R7.B2_Align,TCP,PROTON,I
522,1522895747_TCTPV.4L1.B1_Align,1,0.5804418604651163,5.354176222893541,0.955,0.4513432673797565,24.69104608806445,0.5036567189968284,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895747_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
523,1522895747_TCTPV.4L1.B1_Align,0,0.5804418604651163,3.774673007258016,0.955,0.4513432673797565,24.69104608806445,0.5036567189968284,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895747_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
524,1522897404_TCSG.A5L3.B2_Align,1,1.2614651162790698,6.6455196127320315,1.9909999999999999,1.0217838320966175,1.059395858114772,1.0269392547463878,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897404_TCSG.A5L3.B2_Align,TCSG,PROTON,I
525,1522897404_TCSG.A5L3.B2_Align,0,1.2614651162790698,6.293697986175629,1.9909999999999999,1.0217838320966175,1.059395858114772,1.0269392547463878,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897404_TCSG.A5L3.B2_Align,TCSG,PROTON,I
526,1522895337_TCSG.6R7.B1_Align,1,28.31827272727273,3.880906851576688,33.485,28.91883922517799,0.648766046966839,5.4813579287923,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895337_TCSG.6R7.B1_Align,TCSG,PROTON,I
527,1522895337_TCSG.6R7.B1_Align,0,28.31827272727273,3.4447156273040185,33.485,28.91883922517799,0.648766046966839,5.4813579287923,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895337_TCSG.6R7.B1_Align,TCSG,PROTON,I
528,1522897513_TCSG.5R3.B2_Align,0,-6.933833333333332,3.9841026782481936,7.24,8193.911389728575,1.264429413461404e-06,-8187.429115027582,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897513_TCSG.5R3.B2_Align,TCSG,PROTON,I
529,1522894807_TCLA.B5R3.B1_Align,0,0.5872444444444439,3.73137513635334,3.439,0.6448616251635736,1.6799848723378217,2.8275138647522398,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894807_TCLA.B5R3.B1_Align,TCLA,PROTON,I
530,1522897283_TCLA.6L3.B2_Align,1,6.5431500000000025,4.588929768782574,11.584,5.195958604808973,1.5304190310988026,6.4740300856710284,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897283_TCLA.6L3.B2_Align,TCLA,PROTON,I
531,1522895781_TCTPV.4L1.B1_Align,1,15.09496875,3.613325904639865,19.005,13.827489374037313,2.461314985127806,5.200134750812213,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895781_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
532,1522897569_TCTPH.4R5.B2_Align,1,15.33975,0.3065463784302601,22.081999999999997,5.323936332783502,25.34133053251113,16.75806368500729,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897569_TCTPH.4R5.B2_Align,TCTPH,PROTON,I
533,1522894841_TCSG.B5R3.B1_Align,1,0.9259666666666668,6.877928521277295,1.4480000000000002,0.6371020220276621,19.964720887718208,0.8108979601348961,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894841_TCSG.B5R3.B1_Align,TCSG,PROTON,I
534,1522894841_TCSG.B5R3.B1_Align,0,0.9259666666666668,6.236104169985341,1.4480000000000002,0.6371020220276621,19.964720887718208,0.8108979601348961,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894841_TCSG.B5R3.B1_Align,TCSG,PROTON,I
535,1522894881_TCP.C6L7.B1_Align,0,6.672812499999999,3.735317650699193,12.308,-0.19098633556541747,28.33655012383495,12.49898633556542,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894881_TCP.C6L7.B1_Align,TCP,PROTON,I
536,1522895295_TCLA.B6R7.B1_Align,1,2.7045964912280698,3.642186878037577,4.1629999999999985,1.2971666666317274,92.99351132863023,2.8658333333277595,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895295_TCLA.B6R7.B1_Align,TCLA,PROTON,I
537,1522895295_TCLA.B6R7.B1_Align,0,2.7045964912280698,4.028704669176259,4.1629999999999985,1.2971666666317274,92.99351132863023,2.8658333333277595,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895295_TCLA.B6R7.B1_Align,TCLA,PROTON,I
538,1522897741_TCP.C6R7.B2_Align,0,4.683375,2.3948013554075454,15.927999999999999,-3.824717032729744,61.1636495576133,19.7527170327297,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897741_TCP.C6R7.B2_Align,TCP,PROTON,I
539,1522895881_TCLA.C6R7.B1_Align,1,10.501232142857145,3.04759684308048,14.299,10.581110402188212,2.1175990139676566,3.745431519412576,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895881_TCLA.C6R7.B1_Align,TCLA,PROTON,I
540,1522896416_TCSG.A6L7.B1_Align,1,8.11242,2.7796158013826817,18.643,3.381487467376038,4.187751893493472,15.263444011571481,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896416_TCSG.A6L7.B1_Align,TCSG,PROTON,I
541,1522896657_TCP.B6L7.B1_Align,0,10.238258064516128,4.766402063670651,11.945999999999998,10.672060897962362,0.9086427689173082,1.7842226552343616,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896657_TCP.B6L7.B1_Align,TCP,PROTON,I
542,1522896231_TCSG.A4R7.B1_Align,0,4.451259259259258,2.3647509251952075,6.877999999999999,-15.262586666666673,65.26624878186799,22.140586666666664,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896231_TCSG.A4R7.B1_Align,TCSG,PROTON,I
543,1522897223_TCLA.7L3.B2_Align,1,0.5987333333333331,4.535810427391606,1.086,0.0901292508808953,25.43965888583141,0.9958707491190586,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897223_TCLA.7L3.B2_Align,TCLA,PROTON,I
544,1522897223_TCLA.7L3.B2_Align,0,0.5987333333333331,4.264376102602816,1.086,0.0901292508808953,25.43965888583141,0.9958707491190586,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897223_TCLA.7L3.B2_Align,TCLA,PROTON,I
545,1522893943_TCP.C6L7.B1_Align,1,4.916946428571428,4.775291147237254,5.972999999999999,5.266291499368601,0.9313311947001202,1.0756257697701137,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522893943_TCP.C6L7.B1_Align,TCP,PROTON,I
546,1522893943_TCP.C6L7.B1_Align,0,4.916946428571428,5.710313190052941,5.972999999999999,5.266291499368601,0.9313311947001202,1.0756257697701137,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522893943_TCP.C6L7.B1_Align,TCP,PROTON,I
547,1522895111_TCTPH.4L8.B1_Align,1,0.4145483870967742,0.36743815828494,0.774,-31.60441169872161,106.5102632776674,32.37841170442119,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895111_TCTPH.4L8.B1_Align,TCTPH,PROTON,I
548,1522895111_TCTPH.4L8.B1_Align,0,0.4145483870967742,5.125762308074912,0.774,-31.60441169872161,106.5102632776674,32.37841170442119,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895111_TCTPH.4L8.B1_Align,TCTPH,PROTON,I
549,1522894618_TCSP.A4R6.B1_Align,1,4.313833333333332,3.905306537465545,8.325999999999999,1.1546877822703792,1.939808242606196,7.2040534926960715,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894618_TCSP.A4R6.B1_Align,TCSP,PROTON,I
550,1522894667_TCTPH.4L5.B1_Align,0,4.58975,0.6813019352574836,7.421,-8.815391509950201,0.07781736345165788,8.706277300639016,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894667_TCTPH.4L5.B1_Align,TCTPH,PROTON,I
551,1522895390_TCSG.B4L7.B1_Align,1,8.293678571428572,3.2604387289420425,12.67,6.863621324922471,0.6411533286972265,6.2895928989548695,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895390_TCSG.B4L7.B1_Align,TCSG,PROTON,I
552,1522894978_TCSG.5L3.B1_Align,1,-0.16698913043478258,4.190019293262285,0.905,-2.182305513963621,0.010828236697657818,2.0505496820889784,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894978_TCSG.5L3.B1_Align,TCSG,PROTON,I
553,1522894978_TCSG.5L3.B1_Align,0,-0.16698913043478258,4.839511886924869,0.905,-2.182305513963621,0.010828236697657818,2.0505496820889784,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894978_TCSG.5L3.B1_Align,TCSG,PROTON,I
554,1522894851_TCSG.B5R3.B1_Align,1,5.0062,6.496303230919786,6.154,4.071168776096814,0.27055555282668176,2.2458056854308635,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894851_TCSG.B5R3.B1_Align,TCSG,PROTON,I
555,1522894851_TCSG.B5R3.B1_Align,0,5.0062,5.854478879667362,6.154,4.071168776096814,0.27055555282668176,2.2458056854308635,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894851_TCSG.B5R3.B1_Align,TCSG,PROTON,I
556,1522897644_TCSP.A4L6.B2_Align,1,22.06088333333333,2.4381611133559518,33.846999999999994,12.748897435897488,28.15648640796921,21.0981025641025,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897644_TCSP.A4L6.B2_Align,TCSP,PROTON,I
557,1522895640_TCP.D6L7.B1_Align,1,2.157212121212121,2.9533169819990808,3.258,1.7187636359973757,3.3700759343384905,1.5397383687019557,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895640_TCP.D6L7.B1_Align,TCP,PROTON,I
558,1522896839_TCP.C6L7.B1_Align,0,15.333285714285712,6.106266402115227,17.375999999999998,15.233256372837644,1.0739821615763492,2.5608282421900213,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896839_TCP.C6L7.B1_Align,TCP,PROTON,I
559,1522895843_TCP.D6L7.B1_Align,0,5.2960540540540535,2.5075332866278033,7.24,4.179692698730512,2.214047880626314,3.0849335699056226,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895843_TCP.D6L7.B1_Align,TCP,PROTON,I
560,1522894911_TCSG.A5R3.B1_Align,0,1.8508709677419368,4.485728238632707,5.792000000000002,-6.9164130166138085,0.05492870653771263,7.850112038529919,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894911_TCSG.A5R3.B1_Align,TCSG,PROTON,I
561,1522895796_TCTPV.4L8.B1_Align,1,0.3775000000000001,7.401807998964089,0.7240000000000001,0.3685314036543215,18.932859718706233,0.3554685724400949,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895796_TCTPV.4L8.B1_Align,TCTPV,PROTON,I
562,1522895796_TCTPV.4L8.B1_Align,0,0.3775000000000001,3.1935890692159665,0.7240000000000001,0.3685314036543215,18.932859718706233,0.3554685724400949,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895796_TCTPV.4L8.B1_Align,TCTPV,PROTON,I
563,1522897494_TCP.C6R7.B2_Align,0,14.483232142857142,2.7096557168754702,23.892,5.751009456159128,1.8710200147244376,18.286071889518134,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897494_TCP.C6R7.B2_Align,TCP,PROTON,I
564,1522895051_TCP.C6L7.B1_Align,0,19.49084210526316,3.4872505780327563,43.983,16460.440180073474,2.9390323330469824e-06,-16444.010247256658,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895051_TCP.C6L7.B1_Align,TCP,PROTON,I
565,1522895589_TCP.D6L7.B1_Align,1,3.2263548387096765,3.2040703106593806,4.3439999999999985,2.946091297266942,1.9885298823939652,1.4228614475406218,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895589_TCP.D6L7.B1_Align,TCP,PROTON,I
566,1522896242_TCSG.A4R7.B1_Align,0,2.1966818181818226,2.2480357411000305,27.331,-12.396748508013065,86.1638592792233,39.727748508013065,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896242_TCSG.A4R7.B1_Align,TCSG,PROTON,I
567,1522896546_TCP.C6R7.B2_Align,1,9.14146875,4.656028131612861,11.222000000000001,9.159414375877704,1.6735013821875873,2.0990660192369464,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896546_TCP.C6R7.B2_Align,TCP,PROTON,I
568,1522895723_TCTPV.4L2.B1_Align,1,9.414599999999998,5.57569317608065,11.403,9.459771917882609,2.3678858885682628,1.9546622336558637,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895723_TCTPV.4L2.B1_Align,TCTPV,PROTON,I
569,1522895218_TCLA.D6R7.B1_Align,1,21.223410256410254,0.2294717044491176,45.793,15.563376811813988,28.876672009125162,30.229623188362318,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895218_TCLA.D6R7.B1_Align,TCLA,PROTON,I
570,1522894999_TCSG.5L3.B1_Align,1,1.0332083333333344,3.904876202524036,6.697,-0.11786046753012938,254.34486277554126,6.814860467530134,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894999_TCSG.5L3.B1_Align,TCSG,PROTON,I
571,1522895098_TCP.C6L7.B1_Align,0,7.876732142857143,3.1437730940509416,15.023,-10.994628554791834,73.20229369422495,26.01762855479181,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895098_TCP.C6L7.B1_Align,TCP,PROTON,I
572,1522897240_TCLA.7L3.B2_Align,0,1.6915272727272732,4.150087965805518,3.801,0.7655409952761739,101.0920726817794,3.0354590047238146,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897240_TCLA.7L3.B2_Align,TCLA,PROTON,I
573,1522896820_TCP.C6L7.B1_Align,1,13.610089285714288,5.14739175615807,16.109,13.780390034544359,1.7641997903344262,2.3627672285401307,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896820_TCP.C6L7.B1_Align,TCP,PROTON,I
574,1522896820_TCP.C6L7.B1_Align,0,13.610089285714288,6.153971608381753,16.109,13.780390034544359,1.7641997903344262,2.3627672285401307,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896820_TCP.C6L7.B1_Align,TCP,PROTON,I
575,1522897040_TCP.C6R7.B2_Align,1,8.857322580645162,3.081756324817529,11.765,6.9565702131309735,4.821419905178503,4.808512227120977,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897040_TCP.C6R7.B2_Align,TCP,PROTON,I
576,1522895769_TCTPV.4L1.B1_Align,1,2.148,3.6388017629214096,3.67,-3.4735824813220817,0.04572789241696836,4.425802563994703,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895769_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
577,1522895643_TCLA.A5R3.B1_Align,1,1.1862962962962964,5.765344525258116,1.629,1.0352965627116129,0.5878901965377897,0.5258667828804717,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895643_TCLA.A5R3.B1_Align,TCLA,PROTON,I
578,1522895643_TCLA.A5R3.B1_Align,0,1.1862962962962964,6.177154848490837,1.629,1.0352965627116129,0.5878901965377897,0.5258667828804717,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895643_TCLA.A5R3.B1_Align,TCLA,PROTON,I
579,1522895953_TCSG.D4L7.B1_Align,1,2.127944444444444,2.66585286489632,2.715,1.5399869266272834,0.0910112169485014,0.6929093111123011,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895953_TCSG.D4L7.B1_Align,TCSG,PROTON,I
580,1522895953_TCSG.D4L7.B1_Align,0,2.127944444444444,2.357823647313762,2.715,1.5399869266272834,0.0910112169485014,0.6929093111123011,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895953_TCSG.D4L7.B1_Align,TCSG,PROTON,I
581,1522897805_TCLA.B6L7.B2_Align,1,15.633875000000005,2.0903623144858674,36.01900000000001,-6.97891185772791,46.221433720518974,42.9979119414273,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897805_TCLA.B6L7.B2_Align,TCLA,PROTON,I
582,1522895996_TCP.D6L7.B1_Align,0,3.655419354838709,2.163908354756585,5.611000000000001,1.8885616306834647,147.995068984059,3.7224383693150735,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895996_TCP.D6L7.B1_Align,TCP,PROTON,I
583,1522895029_TCTPH.4L2.B1_Align,0,71.291375,4.262566031079275,79.459,43.571921188778326,58.17891034105941,35.887078811221656,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522895029_TCTPH.4L2.B1_Align,TCTPH,PROTON,I
584,1522897313_TCLA.B5L3.B2_Align,1,1.4305090909090907,4.924488870564014,2.172,-14.042913329667869,0.002489827215592353,15.106349103714619,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897313_TCLA.B5L3.B2_Align,TCLA,PROTON,I
585,1522897313_TCLA.B5L3.B2_Align,0,1.4305090909090907,3.48897184458879,2.172,-14.042913329667869,0.002489827215592353,15.106349103714619,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897313_TCLA.B5L3.B2_Align,TCLA,PROTON,I
586,1522894774_TCLA.6R3.B1_Align,1,-13.318583333333331,3.714336424474896,21.72,-11.903638119840268,62.59972476765393,33.6236381273453,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894774_TCLA.6R3.B1_Align,TCLA,PROTON,I
587,1522897191_TCTPH.4R2.B2_Align,1,8.526796874999999,1.898593590172148,12.851,-4.546265550111001,54.38650067568384,17.397265544276312,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897191_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
588,1522897380_TCSG.B5L3.B2_Align,0,2.111666666666667,3.894317320642643,5.249,-7.347049998380247,0.044862889437749784,7.769375485047388,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897380_TCSG.B5L3.B2_Align,TCSG,PROTON,I
589,1522894787_TCP.C6L7.B1_Align,1,8.215064516129033,2.7716724842947382,13.394,-1.0736029817037411,36.62655255881414,14.467602983392565,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894787_TCP.C6L7.B1_Align,TCP,PROTON,I
590,1522894939_TCSG.4R3.B1_Align,0,1.7330000000000003,2.7781346110507883,2.8960000000000004,-7.462896122733379,24.36502920251049,10.358896122733409,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522894939_TCSG.4R3.B1_Align,TCSG,PROTON,I
591,1522896253_TCP.B6L7.B1_Align,0,21.089419354838714,2.231186152742868,37.286,14.423230322559176,3.0170910977081613,22.857979426405755,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896253_TCP.B6L7.B1_Align,TCP,PROTON,I
592,1522896154_TCSG.D5R7.B1_Align,1,5.524866666666667,2.353627546723465,9.412,-5.3234186715796605,36.295192279550974,14.735418703699489,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896154_TCSG.D5R7.B1_Align,TCSG,PROTON,I
593,1522897607_TCSP.A4L6.B2_Align,1,0.9981935483870966,2.6683120134668217,1.629,-0.007356164462532321,16.778820382724362,1.6363561644625295,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897607_TCSP.A4L6.B2_Align,TCSP,PROTON,I
594,1522897607_TCSP.A4L6.B2_Align,0,0.9981935483870966,2.58680023587664,1.629,-0.007356164462532321,16.778820382724362,1.6363561644625295,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522897607_TCSP.A4L6.B2_Align,TCSP,PROTON,I
595,1522896340_TCSG.A5L7.B1_Align,0,31.400148148148155,1.8550787536454276,47.24100000000001,12.602426667829475,46.5653024169133,34.63857333217056,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896340_TCSG.A5L7.B1_Align,TCSG,PROTON,I
596,1522896390_TCSG.B5L7.B1_Align,1,11.088404761904759,1.767931392971284,37.286,-2.6935486119510155,46.595730004595644,39.97954861195095,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2-test_2018/1522896390_TCSG.B5L7.B1_Align,TCSG,PROTON,I
